200910;1007135653;GRAN PETRO DISTRIBUIDORA DE COMBUSTÍVEIS LTDA.;Gasolina de Aviação;42000
200911;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5253246
200911;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;9416941
200911;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;812452
200911;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;526899306
200912;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;8961307
200912;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;10095025
200912;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;1065403
200912;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;566676011
201001;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;11953098
201001;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;11948665
201001;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;687518
201001;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;606262223
201002;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;10660683
201002;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5227048
201002;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;864457
201002;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;547276469
201003;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;11625974
201003;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4862597
201003;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;774882
201003;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;558729373
201004;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;12025715
201004;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5282657
201004;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;596032
201004;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;537702465
201005;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5978944
201005;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;11486777
201005;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;643883
201005;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;553988702
201006;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;11145504
201006;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;4947447
201006;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;594399
201006;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;517736095
201007;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5688951
201007;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;12019510
201007;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;779595
201007;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;634869978
201008;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;13317824
201008;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;6545727
201008;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;664337
201008;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;586350130
201009;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;11992310
201009;5034274233;PETROBRAS DISTRIBUIDORA S.A;Gasolina de Aviação;5359863
201009;1004454790;AIR BP BRASIL S.A.;Gasolina de Aviação;805557
201009;5034274233;PETROBRAS DISTRIBUIDORA S.A;Querosene de Aviação;569770355
201010;1004454790;AIR BP BRASIL S.A.;Querosene de Aviação;12424821
